"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",
13.97,8.75,1,1,2,0,31.0247105848986,0.788141973316669,0.610480420745884,0.255174796438683,
13.981,8.761,1,1,2,0,31.0261634481731,0.789612997323275,0.611367505512399,0.255306067621148,
13.992,8.772,1,1,2,0,31.0271603358968,0.79077547416091,0.612264369166104,0.255393250429189,
14.003,8.783,1,1,2,0,31.0289574160087,0.792607199400663,0.612765374153134,0.255957631318865,
14.014,8.794,1,1,2,0,31.0291362299502,0.792315788567066,0.613736836746259,0.256199496165195,
14.025,8.805,1,1,2,0,31.0308439030913,0.793214049190283,0.614722688273392,0.256564201446063,
14.036,8.816,1,1,2,0,31.0316016271683,0.793555472046137,0.615098989165686,0.256667624536954,
14.046,8.826,1,1,2,0,31.0322475925319,0.794542673975229,0.616082558952475,0.25708216884978,
14.057,8.837,1,1,2,0,31.0338435069596,0.794607307761908,0.616758652586334,0.257416257203965,
14.068,8.848,1,1,2,0,31.0346280531279,0.795776396989822,0.617391300021393,0.257819495440098,
14.078,8.858,1,1,2,0,31.0347912208495,0.797386653721333,0.61832350736737,0.257587853984938,
14.089,8.869,1,1,2,0,31.0354483620844,0.79930117353797,0.619161790830193,0.258225236277194,
14.1,8.88,1,1,2,0,31.0361211495392,0.800382345914841,0.620191926746458,0.258672207908891,
14.111,8.891,1,1,2,0,31.0373594360839,0.801417138427496,0.620990908396004,0.259073795493324,
14.122,8.902,1,1,2,0,31.0382892685796,0.802686717361212,0.621557571625595,0.259558590122564,
14.133,8.913,1,1,2,0,31.0396549600577,0.801931042224169,0.622471478482688,0.259671508897963,
14.144,8.924,1,1,2,0,31.0407948989346,0.803090818226337,0.62350897184741,0.260060902958551,
14.155,8.935,1,1,2,0,31.0416621465508,0.803795456886292,0.624202993441118,0.260429814738912,
14.166,8.946,1,1,2,0,31.0419460136829,0.805680453777313,0.624909541323654,0.260734475345594,
14.177,8.957,1,1,2,0,31.043287118244,0.806176289916039,0.625780607341629,0.260941019795344,
14.187,8.967,1,1,2,0,31.0436000426415,0.805904995650053,0.626664805008116,0.261259080853995,
14.198,8.978,1,1,2,0,31.0445544620542,0.807276926934719,0.627356637993739,0.261707436903246,
14.209,8.989,1,1,2,0,31.0460296770714,0.808793678879738,0.628072126573135,0.26198499487396,
14.22,9,1,1,2,0,31.0460967322994,0.810717605054379,0.628713435308276,0.262314592745564,
14.231,9.011,1,1,2,0,31.0469058653846,0.81140510737896,0.629566945895439,0.262727628398235,
14.242,9.022,1,1,2,0,31.0504106186376,0.81197265535593,0.630796943639413,0.262809823753292,
14.253,9.033,1,1,2,0,31.0506654285042,0.812854431569576,0.63169357446247,0.263259581969041,
14.264,9.044,1,1,2,0,31.0508576534913,0.813399162143469,0.63208803614526,0.26320122344444,
14.275,9.055,1,1,2,0,31.0519081853975,0.814617983996868,0.632377584338341,0.263047943572648,
14.286,9.066,1,1,2,0,31.0522881650231,0.815572869032621,0.632984480703799,0.263561881966303,
14.296,9.076,1,1,2,0,31.0541902983256,0.815384276211262,0.63359561458704,0.263823306147825,
14.307,9.087,1,1,2,0,31.0544294619724,0.815518572926521,0.634344444515141,0.263861093647483,
14.318,9.098,1,1,2,0,31.0549390817056,0.816055946052074,0.634641536421197,0.264463918747707,
14.328,9.108,1,1,2,0,31.0559650266948,0.818125437945127,0.635084659709289,0.264463066798443,
14.339,9.119,1,1,2,0,31.0576592887903,0.819338113069534,0.636130674675705,0.264750528679353,
14.35,9.13,1,1,2,0,31.0577755178523,0.818754266947508,0.636666837090489,0.264780364652545,
14.361,9.141,1,1,2,0,31.0590026285257,0.820341985672712,0.637795087841559,0.265324671487682,
14.372,9.152,1,1,2,0,31.0597290601629,0.820866413414478,0.63774619340561,0.265563075290126,
14.383,9.163,1,1,2,0,31.0606857147498,0.821935199201107,0.63897302465278,0.265889318611502,
14.394,9.174,1,1,2,0,31.0618055370584,0.82319276407361,0.639590631228018,0.266117800754807,
14.405,9.185,1,1,2,0,31.0619351771659,0.824586860835552,0.640252708456905,0.266518252406887,
14.416,9.196,1,1,2,0,31.0627823082137,0.824342761188746,0.64067958016581,0.266765495182948,
14.427,9.207,1,1,2,0,31.0634953288053,0.825360231101513,0.641548038480534,0.267044526315931,
14.437,9.217,1,1,2,0,31.0639848319701,0.825026072561741,0.642094678274451,0.267139571905723,
14.448,9.228,1,1,2,0,31.0640764741151,0.827416591346264,0.64292718753722,0.267862699341636,
14.459,9.239,1,1,2,0,31.0651426522412,0.828221626579762,0.644444405167802,0.268299873556794,
14.47,9.25,1,1,2,0,31.066182008276,0.829185917973518,0.645254935217458,0.268479901085695,
14.481,9.261,1,1,2,0,31.0675164073143,0.83082802593708,0.646437062980331,0.268989828218231,
14.492,9.272,1,1,2,0,31.0690899699993,0.831116177141666,0.647780961477004,0.269555220797658,
14.503,9.283,1,1,2,0,31.0704266042119,0.833908841013908,0.648618779278533,0.269479805538829,
14.514,9.294,1,1,2,0,31.0722348601951,0.835154764354229,0.649173521578979,0.270075371321365,
14.525,9.305,1,1,2,0,31.0720940442162,0.836359336972237,0.649894877490689,0.2705063866533,
14.536,9.316,1,1,2,0,31.073307743844,0.836481712758541,0.65055751351313,0.270333334459,
14.546,9.326,1,1,2,0,31.0742085190742,0.837579555809498,0.651260475803697,0.270868997558894,
14.557,9.337,1,1,2,0,31.0753529282996,0.838858354836702,0.651825602351016,0.271160364207265,
14.568,9.348,1,1,2,0,31.0756747933943,0.839682202786207,0.652290146058667,0.271050906475753,
14.578,9.358,1,1,2,0,31.0769331965075,0.839464459568262,0.652865330889952,0.271376723822497,
14.59,9.37,1,1,2,0,31.0783413562966,0.840422417968512,0.653733416675641,0.271843183793614,
14.601,9.381,1,1,2,0,31.0787369821421,0.839977338910103,0.654263478927464,0.272102726587177,
14.612,9.392,1,1,2,0,31.078935912652,0.840768869966269,0.654615891395337,0.272098218355654,
14.623,9.403,1,1,2,0,31.0802300785535,0.841579772531986,0.655387212763975,0.272618688360335,
14.634,9.414,1,1,2,0,31.0809453343194,0.843642372637987,0.656456231398351,0.273240096603885,
14.645,9.425,1,1,2,0,31.0819511627402,0.844295509159565,0.656668246985855,0.273293591918103,
14.655,9.435,1,1,2,0,31.0829256987213,0.845085456967354,0.657618475423939,0.273495308655355,
14.666,9.446,1,1,2,0,31.0833436763095,0.846501067280769,0.65853876184077,0.274087768372865,
14.677,9.457,1,1,2,0,31.0842824495022,0.84780789911747,0.659492901833729,0.274614752239629,
14.687,9.467,1,1,2,0,31.0848233616752,0.849671475589275,0.659827898569179,0.274359256205071,
14.698,9.478,1,1,2,0,31.0860281206059,0.850487127900124,0.661050445732437,0.274551477257816,
14.709,9.489,1,1,2,0,31.0879660166967,0.849783979356289,0.662238533959883,0.275295353208102,
14.719,9.499,1,1,2,0,31.0888131477444,0.850815791636705,0.662819399858965,0.275235397278631,
14.73,9.51,1,1,2,0,31.0890880741795,0.852167699486017,0.66356515642252,0.275980320416554,
14.741,9.521,1,1,2,0,31.0912874856597,0.853678025305271,0.664373916959257,0.276137221072719,
14.752,9.532,1,1,2,0,31.0906146982048,0.85434028878808,0.664901185243312,0.276288211330863,
14.763,9.543,1,1,2,0,31.0918552199239,0.855038966983557,0.66568042285396,0.276737809806125,
14.774,9.554,1,1,2,0,31.092872224216,0.855282042175531,0.666513490910283,0.277134711669604,
14.785,9.565,1,1,2,0,31.0939339319935,0.856687780469656,0.666978174316322,0.277350911544349,
14.796,9.576,1,1,2,0,31.0947005967676,0.858979485929012,0.667751684293045,0.277408790847489,
14.807,9.587,1,1,2,0,31.0965714376304,0.860267970710993,0.668575439123473,0.277740713830627,
14.818,9.598,1,1,2,0,31.097101173932,0.86056599393487,0.669265828559081,0.278217024465111,
14.828,9.608,1,1,2,0,31.0981092375271,0.859022326767445,0.66972878901833,0.278108720414894,
14.839,9.619,1,1,2,0,31.0978790145774,0.860971957445145,0.670349981185538,0.27883511365632,
14.85,9.63,1,1,2,0,31.0996112746355,0.861043017357588,0.671034084193667,0.27899877665977,
14.861,9.641,1,1,2,0,31.1002795917418,0.862536206841469,0.671928572974768,0.279196766118991,
14.872,9.652,1,1,2,0,31.1013278884737,0.863097608089447,0.672585108834248,0.279307430778628,
14.883,9.663,1,1,2,0,31.1010373158188,0.863738358020782,0.673319829225118,0.279728169472564,
14.894,9.674,1,1,2,0,31.1025997026325,0.864018965512514,0.674652970945881,0.280009774202282,
14.905,9.685,1,1,2,0,31.1028500421505,0.865472666919231,0.675397190827164,0.279941565014314,
14.916,9.696,1,1,2,0,31.1035518868708,0.866894144564867,0.676035472763889,0.280564197934932,
14.927,9.707,1,1,2,0,31.105201445481,0.868641212582588,0.677178624676391,0.281066706009292,
14.937,9.717,1,1,2,0,31.1054003759909,0.869850162416697,0.678375839865215,0.281529651689693,
14.948,9.728,1,1,2,0,31.1069538221075,0.871385354548693,0.679530353913309,0.281866437883215,
14.959,9.739,1,1,2,0,31.1089677141234,0.871953181922436,0.680237879684565,0.282055925598737,
14.969,9.749,1,1,2,0,31.1080892906358,0.87348697707057,0.680487520704685,0.282480498064361,
14.98,9.76,1,1,2,0,31.1099400149302,0.873205438256264,0.681885575609938,0.282674582756122,
14.991,9.771,1,1,2,0,31.1114487575614,0.874327030032873,0.682420760136004,0.283026366806483,
15.002,9.782,1,1,2,0,31.1113213526281,0.874836277216673,0.683025281628859,0.283285980595818,
15.013,9.793,1,1,2,0,31.1134067702206,0.875861942768097,0.684211926306292,0.283685047830344,
15.024,9.804,1,1,2,0,31.1139566230906,0.87745999917388,0.684703431802909,0.284197175831813,
15.035,9.815,1,1,2,0,31.1144751835209,0.878507271409035,0.685387022583614,0.284705470061592,
15.046,9.826,1,1,2,0,31.1161940325334,0.879125110805035,0.686075782204691,0.284464581407127,
15.057,9.837,1,1,2,0,31.1174636115179,0.87922690436244,0.686914438196551,0.284939827105031,
15.068,9.848,1,1,2,0,31.1173697341986,0.879934150725603,0.687475420358346,0.284918102398793,
15.078,9.858,1,1,2,0,31.1191757550075,0.883249659091234,0.687925062904565,0.285456037363391,
15.089,9.869,1,1,2,0,31.1198552479852,0.884137861430645,0.688734894462279,0.285425810913453,
15.09,9.87,1,1,2,0,31.1207247307756,0.882892590016127,0.688730563812238,0.285557756555753,
15.103,9.883,1,1,2,0,31.1206308534563,0.882593914866447,0.68951748483425,0.285845608913409,
15.114,9.894,1,1,2,0,31.1212030580691,0.884164217859507,0.690084660291266,0.28578684216312,
15.125,9.905,1,1,2,0,31.1224122873483,0.884943082928658,0.690758705015428,0.286461142256826,
15.136,9.916,1,1,2,0,31.1225240460617,0.885214935988188,0.691467814035086,0.28662618967783,
15.147,9.927,1,1,2,0,31.1231476596826,0.885429978370667,0.692520348259628,0.287058394188947,
15.158,9.938,1,1,2,0,31.1239143244567,0.88635291904211,0.693049525754992,0.286887738101953,
15.168,9.948,1,1,2,0,31.125031911591,0.889257621020079,0.694051628861312,0.287590738236498,
15.179,9.959,1,1,2,0,31.1271665030174,0.890801567584276,0.695122463574738,0.287915046923087,
15.19,9.97,1,1,2,0,31.1279421084885,0.892326142638922,0.695729173675679,0.288483634312255,
15.2,9.98,1,1,2,0,31.1292742723525,0.891292747110128,0.696209223904445,0.28855743441727,
15.211,9.991,1,1,2,0,31.1298353010939,0.891543459147215,0.697055051080244,0.288775533428916,
15.222,10.002,1,1,2,0,31.1300297612553,0.892692338675261,0.697721552091432,0.28911540793852,
15.232,10.012,1,1,2,0,31.1313552195965,0.893484987318516,0.698184419418421,0.289358692700291,
15.243,10.023,1,1,2,0,31.1321218843706,0.89312857016921,0.698764447127172,0.28993656278665,
15.254,10.034,1,1,2,0,31.1330651279119,0.894395913928747,0.699196301411931,0.29031763259297,
15.264,10.044,1,1,2,0,31.1333132322557,0.897133629769087,0.700047763089397,0.290152478678307,
15.275,10.055,1,1,2,0,31.1348935004635,0.898715108633041,0.700986024032205,0.290503162294202,
15.286,10.066,1,1,2,0,31.1357294556399,0.898610521107912,0.702104914991251,0.290571779707859,
15.296,10.076,1,1,2,0,31.1360602614317,0.897105038166046,0.702444149244482,0.291382302939129,
15.307,10.087,1,1,2,0,31.1368090448116,0.899414718151093,0.702944921400865,0.291367447073834,
15.318,10.098,1,1,2,0,31.1386284766661,0.899584498256445,0.704122299418532,0.291826878463521,
15.328,10.108,1,1,2,0,31.138827407176,0.902749504894018,0.704667542228565,0.291934703292276,
15.339,10.119,1,1,2,0,31.1390442190801,0.902370642870665,0.705658190067033,0.292269874331984,
15.35,10.13,1,1,2,0,31.141125166324,0.903628207743168,0.706215633202989,0.292678987468251,
15.361,10.141,1,1,2,0,31.1417621909906,0.904989428818226,0.70682578919751,0.29315473013656,
15.372,10.152,1,1,2,0,31.1431837618253,0.90720197185874,0.70778533086149,0.293366776758641,
15.383,10.163,1,1,2,0,31.1438990175912,0.907409470528364,0.708538444873502,0.293488197277739,
15.394,10.174,1,1,2,0,31.1448601425267,0.908187218010426,0.709035491739527,0.293693179820505,
15.405,10.185,1,1,2,0,31.1460157276235,0.908586196601391,0.709999410619677,0.294247000089092,
15.416,10.196,1,1,2,0,31.1463800610293,0.909023825079203,0.710448820335248,0.294372857843941,
15.427,10.207,1,1,2,0,31.1471131981893,0.910321623086929,0.711064564265307,0.294492325979309,
15.437,10.217,1,1,2,0,31.1485682966381,0.910383649170399,0.712127948398017,0.294582685848147,
15.448,10.228,1,1,2,0,31.1493148448438,0.911214388906956,0.712749047432966,0.295067498226331,
15.459,10.239,1,1,2,0,31.150041276481,0.91131804510951,0.713289633630051,0.295516120509728,
15.469,10.249,1,1,2,0,31.1513175609883,0.91387452557683,0.714034458871017,0.295665584358773,
15.48,10.26,1,1,2,0,31.1518405917672,0.915014557540417,0.714938167745754,0.295745206117094,
15.491,10.271,1,1,2,0,31.1534052137551,0.916748680174351,0.715364760057882,0.295724226866462,
15.502,10.282,1,1,2,0,31.1544736270554,0.916851777583361,0.715842947641469,0.296333193100966,
15.513,10.293,1,1,2,0,31.1544937436239,0.916885025799274,0.717491528323302,0.296575093445183,
15.524,10.304,1,1,2,0,31.1553229932775,0.918501429259777,0.717701774397886,0.296738880691234,
15.535,10.315,1,1,2,0,31.1560494249147,0.918775424361229,0.718705926413903,0.297516710369488,
15.546,10.326,1,1,2,0,31.1570329015928,0.920940283685923,0.719127955245342,0.297729786430264,
15.557,10.337,1,1,2,0,31.1577995663669,0.921914726495743,0.720178114597281,0.29837325660997,
15.568,10.348,1,1,2,0,31.1584812945188,0.922182761132717,0.721082102868795,0.298233181951774,
15.578,10.358,1,1,2,0,31.1589998549491,0.921112298965454,0.721537286784422,0.29875067013403,
15.589,10.369,1,1,2,0,31.1601129717348,0.922871474176645,0.722542882350452,0.299011579596205,
15.6,10.38,1,1,2,0,31.1610159821393,0.925546139478683,0.723527942253384,0.299333190443457,
15.61,10.39,1,1,2,0,31.1621670968876,0.927858054637909,0.724702572869412,0.300284036818125,
15.621,10.401,1,1,2,0,31.1628756471307,0.926792621612549,0.72539743265345,0.300107150852137,
15.632,10.412,1,1,2,0,31.164701784508,0.928301922976971,0.726444239244067,0.300679447770392,
15.643,10.423,1,1,2,0,31.1661814698738,0.930102076381445,0.726966198989362,0.301103895993416,
15.654,10.434,1,1,2,0,31.1670643637098,0.931164529174566,0.727447413371365,0.301378827120565,
15.665,10.445,1,1,2,0,31.1685954580837,0.931561924517155,0.728587957580616,0.30119611950127,
15.676,10.456,1,1,2,0,31.169147546128,0.93216598033905,0.72881412927148,0.301425329351238,
15.687,10.467,1,1,2,0,31.1696236382472,0.931384135037661,0.729081884515966,0.301893084995194,
15.698,10.478,1,1,2,0,31.1707769881698,0.93166446313262,0.730060052631736,0.302009376069763,
15.709,10.489,1,1,2,0,31.1714318942304,0.933059304952621,0.730606599293394,0.302286898542591,
15.719,10.499,1,1,2,0,31.1724712502653,0.933640729635954,0.730808835993707,0.302553842645387,
15.73,10.51,1,1,2,0,31.1731663894628,0.934787932783365,0.732121069522336,0.302890220613219,
15.741,10.521,1,1,2,0,31.174225862066,0.935415271669626,0.732646940822507,0.30315908160186,
15.752,10.532,1,1,2,0,31.1749344123091,0.936009921133518,0.733407505415235,0.303069378443913,
15.763,10.543,1,1,2,0,31.1763179851813,0.936898216605186,0.733633211444805,0.303357940759289,
15.774,10.554,1,1,2,0,31.1762844575673,0.938388239592314,0.734729424698795,0.30367582432851,
15.785,10.565,1,1,2,0,31.1782201184838,0.939994491636753,0.734820647746438,0.304115536642518,
15.796,10.576,1,1,2,0,31.178913022507,0.939627550542355,0.735436391676497,0.304214646740258,
15.807,10.587,1,1,2,0,31.1792147710333,0.939587596803904,0.735933298844134,0.304482265302889,
15.818,10.598,1,1,2,0,31.1792795910871,0.94089712947607,0.736557843772664,0.304692199800753,
15.828,10.608,1,1,2,0,31.1804865851921,0.941643305122852,0.737117708347352,0.304816264912359,
15.839,10.619,1,1,2,0,31.1815237060526,0.942624546587467,0.738302909474771,0.305382846670967,
15.85,10.63,1,1,2,0,31.1824781254653,0.942749250680208,0.739100587272692,0.305892028347896,
15.86,10.64,1,1,2,0,31.1828446940453,0.942742079496384,0.739851186713713,0.305795545093721,
15.871,10.651,1,1,2,0,31.1836784140474,0.945078581571579,0.740716804494539,0.306239978626568,
15.882,10.662,1,1,2,0,31.1846641258999,0.946188438683748,0.741462840454871,0.306343099985428,
15.893,10.673,1,1,2,0,31.1857772426856,0.94777625054121,0.742318819046896,0.307065659455164,
15.904,10.684,1,1,2,0,31.1859895842411,0.948964897543192,0.742982805487092,0.306874290351684,
15.915,10.695,1,1,2,0,31.1872748094454,0.949074886739254,0.744216435389166,0.307516127628633,
15.926,10.706,1,1,2,0,31.1883767503598,0.950540415942669,0.745430321252341,0.308144937181417,
15.937,10.717,1,1,2,0,31.1894697505771,0.951739307492971,0.746329885741556,0.307932908308279,
15.948,10.728,1,1,2,0,31.1901470083804,0.95386877655983,0.74702777232401,0.308361722771281,
15.959,10.739,1,1,2,0,31.1915976364807,0.954730622470379,0.748201844146484,0.309068911656376,
15.969,10.749,1,1,2,0,31.1926638146068,0.953234639018774,0.749013864312284,0.309036786069537,
15.98,10.76,1,1,2,0,31.1935288270487,0.953899137675762,0.749660528152315,0.309400142430737,
15.991,10.771,1,1,2,0,31.1939021011515,0.955756288021803,0.750241487183655,0.309718345480932,
16.001,10.781,1,1,2,0,31.1958198806739,0.957982521504164,0.750970712771247,0.310148118386857,
16.012,10.792,1,1,2,0,31.196595486145,0.958478450775146,0.751688389958728,0.310073856809323,
16.022,10.802,1,1,2,0,31.1976437828769,0.958678685128689,0.752032606787813,0.310662198772056,
16.033,10.813,1,1,2,0,31.1978002450757,0.960161723196507,0.752850075190762,0.31069134253647,
16.044,10.824,1,1,2,0,31.1986585519948,0.961362570524216,0.753684260834192,0.311275815229627,
16.054,10.834,1,1,2,0,31.1987792514053,0.961181428283453,0.754193508026139,0.3111713449511,
16.065,10.845,1,1,2,0,31.1999728344647,0.961666740477085,0.75520711296644,0.311792983930909,
16.076,10.856,1,1,2,0,31.2016894483029,0.962432753294706,0.756053033274498,0.31241480040015,
16.086,10.866,1,1,2,0,31.2016469799918,0.965580809861422,0.756698067299997,0.312507130401662,
16.097,10.877,1,1,2,0,31.2026192807986,0.966751482337713,0.757108920260362,0.313038107780602,
16.108,10.888,1,1,2,0,31.2046734059513,0.967384502291679,0.7582178460677,0.312970519805639,
